time,v_alt_pb,Vc_dt_pb,v_alt_ph,Vr_dt,current_low_pass_capacitor_voltage, current_high_pass_capacitor_voltage, discharge_low_pass, discharge_high_pass
0.226000;-0.947252;-0.781589;-0.947252;-0.461498;1.998574;2.000000;0.001426;0.000000
0.227000;-1.626752;-0.808141;-1.626752;-0.746697;1.998619;2.000000;0.001381;0.000000
0.228000;-2.327862;-0.855884;-2.327862;-0.947481;1.998662;2.000000;0.001338;0.000000
0.229000;-2.969512;-0.922286;-2.969512;-1.039967;1.998704;2.000000;0.001296;0.000000
0.230000;-3.477587;-1.002563;-3.477587;-1.013077;1.998745;2.000000;0.001255;0.000000
0.231000;-3.793687;-1.090248;-3.793687;-0.869846;1.998784;2.000000;0.001216;0.000000
0.232000;-3.882035;-1.177955;-3.882035;-0.627066;1.998822;2.000000;0.001178;0.000000
0.233000;-3.733702;-1.258246;-3.733702;-0.313295;1.998859;2.000000;0.001141;0.000000
0.234000;-3.367666;-1.324516;-3.367666;0.034515;1.998895;2.000000;0.001105;0.000000
0.235000;-2.828568;-1.371767;-2.828568;0.375386;1.998930;2.000000;0.001070;0.000000
0.236000;-2.181430;-1.397203;-2.181430;0.669166;1.998963;2.000000;0.001037;0.000000
0.237000;-1.503967;-1.400557;-1.503967;0.881267;1.998996;2.000000;0.001004;0.000000
0.238000;-0.877400;-1.384122;-0.877400;0.986764;1.999028;2.000000;0.000972;0.000000
0.239000;-0.376852;-1.352477;-0.376852;0.973334;1.999058;2.000000;0.000942;0.000000
0.240000;-0.062461;-1.311950;-0.062461;0.842719;1.999088;2.000000;0.000912;0.000000
0.241000;0.027724;-1.269863;0.027724;0.610516;1.999116;2.000000;0.000884;0.000000
0.242000;-0.117751;-1.233669;-0.117751;0.304334;1.999144;2.000000;0.000856;0.000000
0.243000;-0.482393;-1.210067;-0.482393;-0.039467;1.999171;2.000000;0.000829;0.000000
0.244000;-1.023715;-1.204212;-1.023715;-0.380083;1.999197;2.000000;0.000803;0.000000
0.245000;-1.678255;-1.219105;-1.678255;-0.677083;1.999222;2.000000;0.000778;0.000000
0.246000;-2.369080;-1.255232;-2.369080;-0.895193;1.999247;2.000000;0.000753;0.000000
0.247000;-3.014886;-1.310513;-3.014886;-1.008468;1.999270;2.000000;0.000730;0.000000
0.248000;-3.539605;-1.380542;-3.539605;-1.003356;1.999293;2.000000;0.000707;0.000000
0.249000;-3.881406;-1.459109;-3.881406;-0.880304;1.999316;2.000000;0.000684;0.000000
0.250000;-4.000000;-1.538934;-4.000000;-0.653703;1.999337;2.000000;0.000663;0.000000
0.251000;-3.881406;-1.612525;-3.881406;-0.350189;1.999358;2.000000;0.000642;0.000000
0.252000;-3.539605;-1.673066;-3.539605;-0.005489;1.999378;2.000000;0.000622;0.000000
0.253000;-3.014886;-1.715220;-3.014886;0.339797;1.999398;2.000000;0.000602;0.000000
0.254000;-2.369080;-1.735762;-2.369080;0.645003;1.999416;2.000000;0.000584;0.000000
0.255000;-1.678255;-1.733955;-1.678255;0.874199;1.999435;2.000000;0.000565;0.000000
